FraudFound_P,PolicyNumber,Age,RepNumber,MonthClaimed,Month,DayOfWeek,Make,DayOfWeekClaimed,WeekOfMonth,WeekOfMonthClaimed
0,0.3361885913070497,-0.13754189472052653,0.11233784772776978,10,9,5,9,6,0.16419929081316983,0.2430603947710248
0,0.3364132412177126,-0.508133545356647,-0.5398645664146287,3,2,3,13,1,0.9408720099355862,1.8315288361226694
0,0.3366378911283755,1.3448247078239555,-0.10506295698636302,10,9,2,13,2,0.16419929081316983,0.2430603947710248
0,0.3368625410390384,0.9742330571878349,-1.40946778527116,10,9,6,2,6,0.16419929081316983,1.037294615446847
1,0.33708719094970135,-1.0269618562472156,0.7645402618701682,4,4,5,13,1,-0.6124734283092464,-0.5511738259047975
0,0.33731184086036425,0.30716808604281803,-0.32246376170049584,11,10,2,9,2,0.9408720099355862,1.037294615446847
0,0.33753649077102715,0.7518780668061626,-0.7572653711287615,12,11,5,13,7,-0.6124734283092464,-0.5511738259047975
0,0.33776114068169005,0.8259963969333867,-0.7572653711287615,2,1,0,17,6,0.16419929081316983,1.037294615446847
0,0.337985790592353,-0.43401521522942293,-0.5398645664146287,2,1,2,9,7,-0.6124734283092464,1.8315288361226694
0,0.3382104405030159,0.08481309566114575,-1.6268685899852926,5,4,5,11,1,-0.6124734283092464,-0.5511738259047975
0,0.3384350904136788,0.08481309566114575,0.9819410665843009,2,5,0,2,2,1.7175447290580024,-0.5511738259047975
0,0.3386597403243417,-1.249316846628888,0.3297386524419026,2,5,0,13,6,1.7175447290580024,-1.3454080465806197
0,0.33888439023500466,1.4930613680784035,0.11233784772776978,6,5,4,2,1,0.16419929081316983,1.037294615446847
1,0.33910904014566756,-0.5822518754838711,1.1993418712984338,5,4,5,6,6,-0.6124734283092464,-0.5511738259047975
0,0.33933369005633046,0.30716808604281803,-0.9746661758428942,6,5,6,6,5,-0.6124734283092464,1.037294615446847
0,0.33955833996699336,0.9742330571878349,-1.40946778527116,6,5,6,9,5,-0.6124734283092464,-0.5511738259047975
0,0.3397829898776563,1.7895346885873,-1.192066980557027,7,6,4,17,5,-0.6124734283092464,0.2430603947710248
0,0.3400076397883192,1.863653018714524,0.11233784772776978,7,6,0,0,6,-1.3891461474316629,-1.3454080465806197
0,0.3402322896989821,-0.7304885357383193,0.5471394571560354,7,8,6,5,5,1.7175447290580024,-1.3454080465806197
0,0.340456939609645,0.01069476553392166,-1.6268685899852926,9,8,5,9,7,0.9408720099355862,1.037294615446847
0,0.34068158952030797,1.1965880475695072,-1.40946778527116,9,8,1,2,2,0.9408720099355862,1.037294615446847
0,0.34090623943097087,0.6777597366789385,0.9819410665843009,9,8,2,13,1,0.16419929081316983,1.037294615446847
0,0.34113088934163377,-0.508133545356647,1.4167426760125665,9,8,2,17,2,0.16419929081316983,1.037294615446847
0,0.34135553925229667,0.6777597366789385,1.4167426760125665,9,8,4,0,1,-0.6124734283092464,0.2430603947710248
0,0.3415801891629596,-1.0269618562472156,-1.192066980557027,7,4,6,9,5,-0.6124734283092464,1.037294615446847
0,0.3418048390736225,-0.13754189472052653,0.7645402618701682,9,8,5,13,1,-1.3891461474316629,-1.3454080465806197
0,0.3420294889842854,0.15893142578836986,0.5471394571560354,9,0,4,6,5,0.9408720099355862,-1.3454080465806197
0,0.3422541388949483,0.8259963969333867,1.1993418712984338,1,0,2,17,6,0.16419929081316983,0.2430603947710248
0,0.3424787888056113,-0.8787251959927674,0.5471394571560354,1,7,6,9,7,0.9408720099355862,-1.3454080465806197
0,0.3427034387162742,-0.5822518754838711,0.3297386524419026,8,7,0,6,1,0.9408720099355862,1.037294615446847
0,0.3429280886269371,-0.8046068658655434,-1.192066980557027,8,7,4,13,1,0.9408720099355862,1.037294615446847
0,0.3431527385376,0.9742330571878349,-1.192066980557027,3,2,5,6,7,-1.3891461474316629,-0.5511738259047975
0,0.34337738844826293,-1.1751985165016638,1.6341434807266995,10,9,6,17,5,-1.3891461474316629,-0.5511738259047975
0,0.34360203835892583,-0.3598968851021988,1.6341434807266995,5,9,4,17,5,-1.3891461474316629,-1.3454080465806197
0,0.34382668826958873,-0.6563702056110952,-0.5398645664146287,10,10,5,13,5,0.16419929081316983,0.2430603947710248
0,0.34405133818025163,1.1965880475695072,1.6341434807266995,11,10,3,9,2,0.16419929081316983,1.037294615446847
0,0.3442759880909146,-0.5822518754838711,0.3297386524419026,11,11,4,13,6,1.7175447290580024,-1.3454080465806197
0,0.3445006380015775,-0.8046068658655434,0.5471394571560354,12,11,5,9,5,0.9408720099355862,1.8315288361226694
0,0.3447252879122404,1.2707063776967313,-0.9746661758428942,12,11,5,13,1,0.16419929081316983,1.037294615446847
0,0.3449499378229033,-1.1751985165016638,1.6341434807266995,12,11,2,6,6,0.16419929081316983,0.2430603947710248
1,0.3451745877335662,-0.5822518754838711,-1.40946778527116,5,4,6,2,2,-0.6124734283092464,0.2430603947710248
0,0.34539923764422914,-0.28577855497497473,1.4167426760125665,12,1,6,13,5,1.7175447290580024,-1.3454080465806197
0,0.34562388755489204,-0.508133545356647,0.7645402618701682,12,11,4,6,6,-1.3891461474316629,0.2430603947710248
0,0.34584853746555494,-0.5822518754838711,0.9819410665843009,2,1,4,6,1,0.9408720099355862,1.037294615446847
0,0.34607318737621784,1.6412980283328518,-1.192066980557027,2,1,3,17,2,1.7175447290580024,1.8315288361226694
0,0.3462978372868808,0.08481309566114575,-0.5398645664146287,6,5,5,13,7,-1.3891461474316629,-1.3454080465806197
0,0.3465224871975437,-0.6563702056110952,0.11233784772776978,6,5,6,17,5,-1.3891461474316629,1.037294615446847
0,0.3467471371082066,0.15893142578836986,0.7645402618701682,5,4,6,17,2,-0.6124734283092464,1.037294615446847
0,0.3469717870188695,0.9742330571878349,-0.10506295698636302,6,5,1,13,6,-1.3891461474316629,-1.3454080465806197
0,0.34719643692953245,0.9001147270606108,-0.9746661758428942,2,6,6,13,6,1.7175447290580024,-1.3454080465806197
0,0.34742108684019535,-0.7304885357383193,0.5471394571560354,2,6,2,18,2,0.16419929081316983,-1.3454080465806197
0,0.34764573675085825,1.3448247078239555,-1.6268685899852926,6,6,5,2,6,0.16419929081316983,-1.3454080465806197
0,0.34787038666152115,-0.3598968851021988,-0.7572653711287615,7,6,0,2,2,-1.3891461474316629,-1.3454080465806197
0,0.3480950365721841,-0.508133545356647,-1.6268685899852926,7,8,5,13,1,1.7175447290580024,-1.3454080465806197
0,0.348319686482847,1.863653018714524,-0.5398645664146287,7,8,5,13,5,1.7175447290580024,0.2430603947710248
0,0.3485443363935099,-0.06342356459330244,0.11233784772776978,7,8,4,6,1,0.9408720099355862,-1.3454080465806197
1,0.3487689863041728,0.9742330571878349,1.1993418712984338,5,4,4,9,2,-0.6124734283092464,0.2430603947710248
0,0.34899363621483576,2.678954650113989,1.1993418712984338,9,8,0,9,6,0.16419929081316983,1.037294615446847
0,0.34921828612549866,-2.9540384395550423,1.6341434807266995,9,8,6,6,5,-0.6124734283092464,-0.5511738259047975
0,0.34944293603616156,-0.13754189472052653,-0.7572653711287615,9,8,3,6,6,-1.3891461474316629,-1.3454080465806197
0,0.34966758594682446,-1.249316846628888,-1.192066980557027,9,0,2,17,6,1.7175447290580024,-1.3454080465806197
0,0.3498922358574874,0.5295230764244904,1.6341434807266995,9,0,0,13,6,1.7175447290580024,-1.3454080465806197
1,0.3501168857681503,0.7518780668061626,-0.32246376170049584,5,4,4,5,6,-0.6124734283092464,1.037294615446847
1,0.3503415356788132,-0.508133545356647,0.11233784772776978,5,4,0,13,6,-0.6124734283092464,1.037294615446847
0,0.3505661855894761,-0.7304885357383193,1.4167426760125665,1,0,2,13,2,0.16419929081316983,0.2430603947710248
0,0.35079083550013906,-0.43401521522942293,-0.5398645664146287,1,0,3,9,1,0.16419929081316983,1.037294615446847
0,0.35101548541080196,0.6777597366789385,-1.40946778527116,7,0,0,13,5,-1.3891461474316629,-0.5511738259047975
0,0.35124013532146486,-1.0269618562472156,-1.6268685899852926,8,7,2,13,2,-0.6124734283092464,1.037294615446847
0,0.35146478523212776,0.6777597366789385,-0.7572653711287615,8,7,5,13,1,-0.6124734283092464,-0.5511738259047975
0,0.3516894351427907,-0.508133545356647,-0.7572653711287615,4,4,1,17,5,1.7175447290580024,-1.3454080465806197
0,0.3519140850534536,0.7518780668061626,-1.40946778527116,4,3,6,2,1,-1.3891461474316629,-0.5511738259047975
0,0.3521387349641165,-1.1751985165016638,1.6341434807266995,5,4,0,17,6,-0.6124734283092464,1.037294615446847
0,0.3523633848747794,-1.0269618562472156,-0.32246376170049584,10,9,5,17,7,0.16419929081316983,0.2430603947710248
0,0.3525880347854424,-0.9528435261199916,0.3297386524419026,10,9,6,2,5,0.16419929081316983,0.2430603947710248
0,0.35281268469610527,-0.6563702056110952,-0.9746661758428942,10,9,1,9,7,-0.6124734283092464,-0.5511738259047975
0,0.35303733460676817,-0.21166022484775063,0.9819410665843009,6,5,4,6,1,0.9408720099355862,1.037294615446847
1,0.35326198451743107,-0.5822518754838711,0.3297386524419026,5,4,0,17,1,-0.6124734283092464,0.2430603947710248
0,0.353486634428094,-1.3975535068833362,1.1993418712984338,8,10,2,9,7,-0.6124734283092464,1.037294615446847
0,0.3537112843387569,0.3812864161700421,-1.192066980557027,2,1,5,17,6,0.9408720099355862,1.8315288361226694
0,0.3539359342494198,0.9001147270606108,0.11233784772776978,11,10,0,17,2,-1.3891461474316629,0.2430603947710248
0,0.3541605841600827,-0.06342356459330244,-0.9746661758428942,5,2,5,9,1,-0.6124734283092464,-0.5511738259047975
1,0.3543852340707457,0.30716808604281803,0.11233784772776978,5,4,2,2,6,0.16419929081316983,1.037294615446847
0,0.3546098839814086,-0.5822518754838711,-0.10506295698636302,11,10,1,13,2,0.16419929081316983,0.2430603947710248
0,0.3548345338920715,1.7895346885873,0.9819410665843009,7,7,2,6,1,-0.6124734283092464,1.037294615446847
0,0.3550591838027344,-0.3598968851021988,-1.40946778527116,5,4,3,13,2,0.16419929081316983,0.2430603947710248
0,0.35528383371339733,-0.28577855497497473,-1.192066980557027,4,3,1,6,6,-1.3891461474316629,-0.5511738259047975
1,0.35550848362406023,0.30716808604281803,0.9819410665843009,5,4,2,13,7,0.16419929081316983,0.2430603947710248
0,0.35573313353472313,-0.8787251959927674,-1.192066980557027,2,1,2,6,6,-1.3891461474316629,-0.5511738259047975
0,0.35595778344538603,1.863653018714524,-0.10506295698636302,3,2,1,17,6,0.9408720099355862,1.037294615446847
0,0.356182433356049,1.3448247078239555,0.11233784772776978,2,1,6,9,5,-0.6124734283092464,0.2430603947710248
0,0.3564070832667119,0.30716808604281803,0.9819410665843009,10,9,1,9,6,0.9408720099355862,1.8315288361226694
0,0.3566317331773748,-0.8046068658655434,0.3297386524419026,10,9,1,17,2,0.9408720099355862,1.037294615446847
0,0.3568563830880377,-0.8787251959927674,-1.6268685899852926,8,5,6,2,5,1.7175447290580024,-0.5511738259047975
1,0.3570810329987006,-0.3598968851021988,0.11233784772776978,4,4,2,9,7,0.16419929081316983,-1.3454080465806197
0,0.35730568290936354,-0.21166022484775063,0.5471394571560354,4,3,2,13,7,-1.3891461474316629,1.037294615446847
0,0.35753033282002644,-0.21166022484775063,1.6341434807266995,5,4,2,6,6,0.16419929081316983,1.8315288361226694
0,0.35775498273068934,-0.7304885357383193,-1.6268685899852926,4,3,4,9,1,-1.3891461474316629,-0.5511738259047975
0,0.35797963264135224,-0.8046068658655434,-0.5398645664146287,8,7,4,9,1,-1.3891461474316629,-1.3454080465806197
0,0.3582042825520152,1.3448247078239555,0.7645402618701682,4,3,0,5,1,0.9408720099355862,1.037294615446847
0,0.3584289324626781,-2.9540384395550423,-1.40946778527116,1,0,1,6,2,-1.3891461474316629,-1.3454080465806197
0,0.358653582373341,-0.8787251959927674,1.1993418712984338,6,5,4,13,5,1.7175447290580024,1.8315288361226694
0,0.3588782322840039,0.08481309566114575,0.11233784772776978,12,1,1,17,6,1.7175447290580024,-0.5511738259047975
1,0.35910288219466685,-0.3598968851021988,0.5471394571560354,5,4,3,9,5,0.16419929081316983,0.2430603947710248
0,0.35932753210532975,0.8259963969333867,-1.192066980557027,2,1,4,6,7,0.16419929081316983,1.037294615446847
0,0.35955218201599265,2.2342446693506446,-1.192066980557027,2,1,1,17,7,0.16419929081316983,0.2430603947710248
0,0.35977683192665555,-1.249316846628888,1.1993418712984338,11,10,1,9,2,-1.3891461474316629,-1.3454080465806197
0,0.3600014818373185,0.9001147270606108,-0.7572653711287615,10,11,1,5,5,-0.6124734283092464,-0.5511738259047975
0,0.3602261317479814,-0.7304885357383193,1.4167426760125665,9,4,1,17,6,1.7175447290580024,1.037294615446847
0,0.3604507816586443,0.15893142578836986,-1.6268685899852926,11,10,5,2,7,0.9408720099355862,1.037294615446847
0,0.3606754315693072,-0.5822518754838711,-1.6268685899852926,8,7,2,6,6,-1.3891461474316629,0.2430603947710248
0,0.36090008147997016,2.753072980241213,-1.192066980557027,1,7,4,13,7,-1.3891461474316629,-1.3454080465806197
0,0.36112473139063306,-0.43401521522942293,0.7645402618701682,8,7,1,6,6,0.9408720099355862,1.8315288361226694
0,0.36134938130129596,-0.06342356459330244,0.5471394571560354,9,8,2,13,6,-1.3891461474316629,-0.5511738259047975
0,0.36157403121195886,0.6777597366789385,-1.192066980557027,1,0,0,2,1,-0.6124734283092464,-0.5511738259047975
0,0.3617986811226218,-0.6563702056110952,1.6341434807266995,1,0,6,17,5,-1.3891461474316629,-1.3454080465806197
0,0.3620233310332847,0.30716808604281803,-0.7572653711287615,6,6,2,6,5,0.9408720099355862,-1.3454080465806197
0,0.3622479809439476,-0.8046068658655434,-1.40946778527116,2,5,6,6,5,-1.3891461474316629,1.8315288361226694
0,0.3624726308546105,-0.5822518754838711,1.1993418712984338,12,1,5,6,1,1.7175447290580024,-1.3454080465806197
0,0.36269728076527347,-0.8046068658655434,0.9819410665843009,2,1,2,17,2,0.9408720099355862,1.8315288361226694
0,0.36292193067593637,-0.5822518754838711,-0.10506295698636302,2,5,3,13,6,1.7175447290580024,-1.3454080465806197
0,0.36314658058659927,0.23304975591559393,0.9819410665843009,5,4,1,17,6,0.16419929081316983,0.2430603947710248
0,0.36337123049726217,-0.9528435261199916,0.3297386524419026,10,9,4,9,5,1.7175447290580024,1.8315288361226694
0,0.3635958804079251,0.30716808604281803,0.9819410665843009,10,9,1,18,1,0.16419929081316983,1.037294615446847
0,0.363820530318588,1.4189430379511794,0.11233784772776978,11,11,1,9,5,0.16419929081316983,0.2430603947710248
0,0.3640451802292509,-0.5822518754838711,0.11233784772776978,2,5,3,13,6,0.9408720099355862,-1.3454080465806197
0,0.3642698301399138,-0.6563702056110952,0.3297386524419026,5,4,1,13,2,0.16419929081316983,0.2430603947710248
0,0.3644944800505768,-0.8046068658655434,1.4167426760125665,7,6,6,13,5,1.7175447290580024,1.8315288361226694
0,0.3647191299612397,0.30716808604281803,1.6341434807266995,7,6,3,9,5,0.16419929081316983,1.037294615446847
0,0.3649437798719026,-0.3598968851021988,-1.40946778527116,7,6,2,17,6,0.16419929081316983,1.037294615446847
0,0.3651684297825655,0.15893142578836986,-0.7572653711287615,7,6,2,2,1,-1.3891461474316629,-0.5511738259047975
0,0.36539307969322843,-0.8787251959927674,-0.9746661758428942,9,8,4,13,5,0.16419929081316983,1.037294615446847
0,0.36561772960389133,0.5295230764244904,1.6341434807266995,9,8,0,13,1,-0.6124734283092464,-0.5511738259047975
0,0.36584237951455423,-1.1751985165016638,-1.40946778527116,9,8,6,6,7,-0.6124734283092464,-0.5511738259047975
0,0.3660670294252171,0.15893142578836986,-0.9746661758428942,10,7,6,2,2,0.16419929081316983,1.037294615446847
0,0.3662916793358801,-0.5822518754838711,-1.192066980557027,8,7,4,13,5,0.16419929081316983,0.2430603947710248
0,0.366516329246543,0.23304975591559393,1.4167426760125665,8,7,1,13,5,-0.6124734283092464,0.2430603947710248
0,0.3667409791572059,1.122469717442283,-0.32246376170049584,8,7,3,17,7,-0.6124734283092464,0.2430603947710248
0,0.3669656290678688,0.6036414065517144,-1.192066980557027,8,3,5,18,1,1.7175447290580024,0.2430603947710248
0,0.36719027897853174,-0.6563702056110952,0.5471394571560354,2,1,5,13,2,0.16419929081316983,1.037294615446847
0,0.36741492888919464,-0.5822518754838711,-0.5398645664146287,6,5,1,6,2,-0.6124734283092464,-0.5511738259047975
0,0.36763957879985754,-1.3975535068833362,1.6341434807266995,6,6,4,2,7,1.7175447290580024,-1.3454080465806197
0,0.36786422871052044,0.5295230764244904,-0.7572653711287615,2,6,4,9,5,-0.6124734283092464,-1.3454080465806197
0,0.3680888786211834,-0.5822518754838711,0.11233784772776978,9,8,5,6,7,-0.6124734283092464,-0.5511738259047975
0,0.3683135285318463,-0.7304885357383193,1.6341434807266995,5,4,1,6,7,0.16419929081316983,0.2430603947710248
1,0.3685381784425092,-1.0269618562472156,-1.40946778527116,5,4,5,13,6,0.16419929081316983,0.2430603947710248
1,0.3687628283531721,0.45540474629726624,0.9819410665843009,5,4,5,2,7,0.16419929081316983,0.2430603947710248
0,0.36898747826383504,1.6412980283328518,-0.32246376170049584,1,0,5,17,1,-0.6124734283092464,1.037294615446847
0,0.36921212817449794,2.2342446693506446,-0.7572653711287615,1,0,5,13,7,-0.6124734283092464,-0.5511738259047975
0,0.36943677808516084,0.6036414065517144,-1.192066980557027,1,0,1,13,6,-0.6124734283092464,-0.5511738259047975
0,0.36966142799582374,-0.508133545356647,0.3297386524419026,8,7,6,13,5,0.16419929081316983,0.2430603947710248
0,0.36988607790648664,-1.1010801863744397,-0.10506295698636302,8,7,4,9,1,0.16419929081316983,0.2430603947710248
0,0.3701107278171496,0.6777597366789385,-1.192066980557027,8,3,0,9,5,0.9408720099355862,-1.3454080465806197
0,0.3703353777278125,-0.8046068658655434,0.7645402618701682,5,4,0,17,2,0.9408720099355862,1.037294615446847
0,0.3705600276384754,-0.43401521522942293,1.4167426760125665,5,4,0,6,2,0.9408720099355862,1.037294615446847
0,0.3707846775491383,-0.8046068658655434,0.3297386524419026,4,4,4,17,1,0.16419929081316983,-1.3454080465806197
0,0.37100932745980125,-0.43401521522942293,1.1993418712984338,2,1,6,13,5,-0.6124734283092464,0.2430603947710248
0,0.37123397737046415,2.827191310368437,0.9819410665843009,9,2,4,5,6,0.16419929081316983,1.037294615446847
0,0.37145862728112705,0.3812864161700421,0.9819410665843009,9,8,6,13,5,-1.3891461474316629,-1.3454080465806197
0,0.37168327719178995,1.122469717442283,1.4167426760125665,12,5,4,13,7,0.16419929081316983,1.8315288361226694
0,0.3719079271024529,0.23304975591559393,-0.32246376170049584,10,9,5,13,7,-0.6124734283092464,1.037294615446847
0,0.3721325770131158,-0.28577855497497473,-1.192066980557027,11,10,0,2,1,-0.6124734283092464,-0.5511738259047975
0,0.3723572269237787,-0.06342356459330244,-1.6268685899852926,1,0,4,9,2,-0.6124734283092464,1.037294615446847
0,0.3725818768344416,1.122469717442283,-0.7572653711287615,11,10,3,13,6,-1.3891461474316629,1.037294615446847
0,0.37280652674510456,2.3083629994778687,0.9819410665843009,6,5,5,17,6,0.16419929081316983,1.037294615446847
0,0.37303117665576746,-0.8046068658655434,-0.32246376170049584,6,5,5,17,7,0.16419929081316983,0.2430603947710248
0,0.37325582656643036,-0.5822518754838711,0.7645402618701682,10,9,5,17,7,0.9408720099355862,1.037294615446847
0,0.37348047647709326,-0.7304885357383193,0.7645402618701682,8,7,4,6,5,-1.3891461474316629,-1.3454080465806197
0,0.3737051263877562,-1.3975535068833362,0.5471394571560354,9,0,5,6,5,0.9408720099355862,-0.5511738259047975
0,0.3739297762984191,1.3448247078239555,0.5471394571560354,9,8,6,17,5,-1.3891461474316629,-1.3454080465806197
0,0.374154426209082,0.8259963969333867,1.6341434807266995,7,6,0,17,5,0.9408720099355862,1.8315288361226694
0,0.3743790761197449,2.5307179898595407,1.4167426760125665,6,6,4,0,7,0.9408720099355862,0.2430603947710248
0,0.37460372603040787,-0.9528435261199916,-1.192066980557027,2,5,1,6,1,0.9408720099355862,-0.5511738259047975
0,0.37482837594107077,0.9001147270606108,-1.40946778527116,2,1,2,2,7,-1.3891461474316629,-0.5511738259047975
0,0.37505302585173367,-0.43401521522942293,0.7645402618701682,2,1,5,2,6,-0.6124734283092464,-0.5511738259047975
0,0.37527767576239657,0.6036414065517144,-0.5398645664146287,10,10,1,17,2,1.7175447290580024,-0.5511738259047975
0,0.3755023256730595,2.604836319986765,-0.32246376170049584,10,9,5,9,6,-0.6124734283092464,0.2430603947710248
0,0.3757269755837224,-0.8046068658655434,-0.7572653711287615,10,9,5,6,2,-0.6124734283092464,0.2430603947710248
0,0.3759516254943853,-0.6563702056110952,-0.10506295698636302,10,9,4,13,5,-0.6124734283092464,-0.5511738259047975
0,0.3761762754050482,0.15893142578836986,-1.40946778527116,10,9,4,15,6,-0.6124734283092464,0.2430603947710248
0,0.3764009253157112,-0.9528435261199916,-1.6268685899852926,10,9,3,0,6,0.16419929081316983,1.037294615446847
0,0.3766255752263741,1.122469717442283,0.11233784772776978,3,9,3,6,5,0.9408720099355862,-1.3454080465806197
0,0.376850225137037,-1.1751985165016638,0.3297386524419026,5,2,1,17,2,0.16419929081316983,1.037294615446847
0,0.3770748750476999,-0.5822518754838711,-0.32246376170049584,8,7,0,6,2,-0.6124734283092464,-0.5511738259047975
0,0.37729952495836283,-0.7304885357383193,1.1993418712984338,1,0,5,9,1,0.16419929081316983,1.037294615446847
0,0.37752417486902573,1.937771348841748,1.4167426760125665,7,8,6,17,5,0.9408720099355862,-1.3454080465806197
0,0.37774882477968863,-1.1010801863744397,0.5471394571560354,6,5,4,6,5,0.9408720099355862,1.037294615446847
0,0.37797347469035153,-1.0269618562472156,-0.9746661758428942,2,1,5,6,5,-1.3891461474316629,-1.3454080465806197
0,0.3781981246010145,1.122469717442283,-0.32246376170049584,2,1,4,13,2,-1.3891461474316629,-0.5511738259047975
0,0.3784227745116774,2.827191310368437,-1.6268685899852926,12,1,4,9,7,1.7175447290580024,-1.3454080465806197
0,0.3786474244223403,-1.323435176756112,1.4167426760125665,11,10,5,13,2,-1.3891461474316629,-0.5511738259047975
0,0.3788720743330032,-0.28577855497497473,1.1993418712984338,3,9,6,9,1,0.9408720099355862,1.037294615446847
0,0.37909672424366614,1.4189430379511794,-1.6268685899852926,3,2,5,2,7,0.16419929081316983,0.2430603947710248
0,0.37932137415432904,0.9001147270606108,-1.6268685899852926,3,2,1,6,7,0.16419929081316983,1.037294615446847
0,0.37954602406499194,0.5295230764244904,-0.7572653711287615,3,9,1,6,1,0.9408720099355862,-1.3454080465806197
0,0.37977067397565484,-0.508133545356647,-1.192066980557027,10,9,3,2,2,0.9408720099355862,1.037294615446847
0,0.3799953238863178,-0.8787251959927674,-0.9746661758428942,10,9,1,13,7,0.9408720099355862,1.8315288361226694
0,0.3802199737969807,0.6036414065517144,-0.32246376170049584,3,9,2,17,1,0.9408720099355862,-1.3454080465806197
0,0.3804446237076436,-0.508133545356647,0.11233784772776978,10,9,0,6,7,0.9408720099355862,1.8315288361226694
0,0.3806692736183065,0.45540474629726624,0.11233784772776978,10,9,0,2,6,0.9408720099355862,1.8315288361226694
0,0.38089392352896945,0.01069476553392166,-0.7572653711287615,11,10,1,6,2,0.16419929081316983,0.2430603947710248
0,0.38111857343963235,0.7518780668061626,0.5471394571560354,11,10,0,13,2,-1.3891461474316629,-0.5511738259047975
0,0.38134322335029525,-0.3598968851021988,-0.32246376170049584,12,1,5,13,7,0.9408720099355862,-0.5511738259047975
0,0.38156787326095815,0.30716808604281803,0.11233784772776978,2,1,5,6,1,0.9408720099355862,1.037294615446847
0,0.38179252317162105,-1.1751985165016638,0.11233784772776978,2,1,4,3,1,0.16419929081316983,0.2430603947710248
0,0.382017173082284,-0.6563702056110952,0.9819410665843009,2,1,2,13,2,-0.6124734283092464,0.2430603947710248
0,0.3822418229929469,0.6777597366789385,0.7645402618701682,2,1,5,6,6,-0.6124734283092464,-0.5511738259047975
0,0.3824664729036098,-0.508133545356647,1.6341434807266995,2,1,5,13,6,-0.6124734283092464,-0.5511738259047975
0,0.3826911228142727,1.4930613680784035,1.1993418712984338,2,1,6,3,1,-0.6124734283092464,-0.5511738259047975
0,0.38291577272493565,-0.6563702056110952,1.6341434807266995,2,5,5,9,2,0.9408720099355862,-0.5511738259047975
0,0.38314042263559855,-0.7304885357383193,0.9819410665843009,2,5,4,13,7,0.9408720099355862,-1.3454080465806197
0,0.38336507254626145,0.3812864161700421,0.3297386524419026,7,6,2,17,7,-0.6124734283092464,0.2430603947710248
0,0.38358972245692435,0.7518780668061626,0.5471394571560354,8,7,5,2,6,0.9408720099355862,1.8315288361226694
0,0.3838143723675873,-0.7304885357383193,0.11233784772776978,1,7,3,0,5,0.16419929081316983,-1.3454080465806197
0,0.3840390222782502,1.2707063776967313,0.9819410665843009,1,7,3,13,6,0.16419929081316983,-1.3454080465806197
0,0.3842636721889131,-0.28577855497497473,-0.9746661758428942,5,4,4,6,5,-0.6124734283092464,-0.5511738259047975
0,0.384488322099576,0.9001147270606108,-1.40946778527116,3,2,0,17,1,-0.6124734283092464,-0.5511738259047975
0,0.38471297201023896,0.7518780668061626,-1.192066980557027,3,9,5,6,5,1.7175447290580024,-1.3454080465806197
0,0.38493762192090186,-1.1010801863744397,-1.40946778527116,3,9,6,17,5,1.7175447290580024,-1.3454080465806197
0,0.38516227183156476,0.15893142578836986,0.5471394571560354,10,9,3,9,2,0.9408720099355862,1.8315288361226694
0,0.38538692174222766,-0.7304885357383193,1.6341434807266995,10,9,6,17,7,0.9408720099355862,1.8315288361226694
0,0.3856115716528906,1.5671796982056276,-1.192066980557027,10,9,6,17,1,0.9408720099355862,1.037294615446847
0,0.3858362215635535,-0.8046068658655434,1.1993418712984338,10,9,1,17,7,0.9408720099355862,1.037294615446847
0,0.3860608714742164,-0.43401521522942293,-0.5398645664146287,10,9,0,13,7,0.16419929081316983,1.8315288361226694
0,0.3862855213848793,-0.7304885357383193,0.3297386524419026,10,9,3,17,1,-0.6124734283092464,1.037294615446847
0,0.38651017129554227,0.15893142578836986,-1.40946778527116,10,9,1,17,1,-0.6124734283092464,-0.5511738259047975
0,0.38673482120620517,0.3812864161700421,0.9819410665843009,10,9,1,17,2,-0.6124734283092464,1.8315288361226694
0,0.38695947111686807,1.4189430379511794,-1.40946778527116,11,10,2,6,6,-0.6124734283092464,-0.5511738259047975
1,0.38718412102753097,-0.9528435261199916,-0.5398645664146287,5,4,0,17,6,0.16419929081316983,1.037294615446847
0,0.3874087709381939,-0.9528435261199916,-0.10506295698636302,2,1,4,9,1,-0.6124734283092464,-0.5511738259047975
0,0.3876334208488568,-1.323435176756112,-0.7572653711287615,2,1,1,17,7,-0.6124734283092464,-0.5511738259047975
0,0.3878580707595197,0.6777597366789385,0.9819410665843009,11,1,5,9,6,-1.3891461474316629,-1.3454080465806197
0,0.3880827206701826,0.15893142578836986,-0.32246376170049584,6,5,5,5,6,0.9408720099355862,1.037294615446847
0,0.3883073705808456,0.3812864161700421,0.3297386524419026,6,5,5,6,7,0.16419929081316983,0.2430603947710248
1,0.3885320204915085,2.382481329605093,-0.32246376170049584,5,4,0,6,1,0.16419929081316983,0.2430603947710248
0,0.3887566704021714,-1.6199084972650084,-1.6268685899852926,7,6,0,6,7,0.9408720099355862,1.8315288361226694
0,0.3889813203128343,-0.5822518754838711,-0.10506295698636302,6,6,0,17,6,0.9408720099355862,-0.5511738259047975
0,0.38920597022349723,-0.3598968851021988,0.7645402618701682,9,8,5,0,6,-1.3891461474316629,-1.3454080465806197
0,0.38943062013416013,-0.3598968851021988,1.1993418712984338,8,7,4,6,5,-1.3891461474316629,-1.3454080465806197
